year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2019,5614,20899,28137,794956,812570,2542,8.991,2816,9.96,108783,38181,70602,4.699,13.388,146538,55917,90621,6.882,18.034,-37755,-4.646,26.775,2040,2081,15516
2019,5615,12535,16195,226713,224376,1412,8.672,1587,9.747,25890,7531,18359,3.356,11.539,21315,8302,13013,3.7,9.5,4575,2.039,18.999,1022,1028,5322
2019,5616,18394,23608,1010515,999265,2995,12.784,2635,11.247,178099,91519,86580,9.159,17.823,154615,83428,71187,8.349,15.473,23484,2.35,30.946,1531,1577,17216
2019,5617,159997,168899,2028531,2009969,22814,13.665,18932,11.339,316005,101787,214218,5.064,15.722,278780,93392,185388,4.646,13.87,37225,1.852,27.74,14425,14482,66007
2019,5619,15832,17795,304844,301358,1773,10.016,1588,8.97,40102,10285,29817,3.413,13.307,33607,12741,20866,4.228,11.152,6495,2.155,22.304,1227,1241,7582
2019,5621,7263,11163,229785,226870,661,5.908,712,6.364,21174,4418,16756,1.947,9.333,15495,7940,7555,3.5,6.83,5679,2.503,13.66,553,579,5377
2019,5622,1219,2543,59426,59047,121,4.77,108,4.258,4682,1147,3535,1.943,7.929,3883,1435,2448,2.43,6.576,799,1.353,13.152,79,79,866
2019,5629,8937,10477,148569,145532,929,8.942,754,7.257,23270,5906,17364,4.058,15.99,17317,5364,11953,3.686,11.899,5953,4.091,23.798,579,585,3848
2019,6111,18919,21814,1097863,1089937,900,4.133,826,3.793,78900,20165,58735,1.85,7.239,63062,19609,43453,1.799,5.786,15838,1.453,11.572,629,651,15443
2019,6112,412,781,59132,60332,18,2.224,75,9.265,4292,134,4158,0.222,7.114,6803,2874,3929,4.764,11.276,-2511,-4.162,14.228,23,30,1115
2019,6113,2374,3987,1898965,1890556,114,2.736,472,11.33,79615,2564,77051,0.136,4.211,63318,7542,55776,0.399,3.349,16297,0.862,6.698,84,87,2328
2019,6114,6695,7095,71621,68703,882,12.416,899,12.656,14483,3676,10807,5.351,21.081,8453,3318,5135,4.829,12.304,6030,8.777,24.607,653,670,2636
2019,6115,6178,7565,104245,104313,667,8.849,613,8.132,14765,4218,10547,4.044,14.155,14779,4944,9835,4.74,14.168,-14,-0.013,28.309,450,479,2573
2019,6116,44652,47989,468005,457314,5720,12.073,4500,9.498,82482,29744,52738,6.504,18.036,60750,21092,39658,4.612,13.284,21732,4.752,26.568,3563,3656,17683
2019,6117,7262,8055,105751,103831,1412,17.942,1042,13.24,19892,9434,10458,9.086,19.158,16553,4852,11701,4.673,15.942,3339,3.216,31.885,782,789,3123
2019,6211,150433,203757,2564013,2525860,17329,8.518,16702,8.21,358656,140243,218413,5.552,14.199,280139,118321,161818,4.684,11.091,78517,3.109,22.182,11493,11970,64621
2019,6212,117393,129172,975400,967145,7738,5.993,7622,5.903,129820,47004,82816,4.86,13.423,112807,38024,74783,3.932,11.664,17013,1.759,23.328,6617,6716,33579
2019,6213,126754,149240,958664,935876,13937,9.434,10906,7.383,153556,49088,104468,5.245,16.408,107543,41751,65792,4.461,11.491,46013,4.917,22.982,8053,8292,29016
2019,6214,18170,46001,1166992,1150356,3704,8.185,2205,4.873,142021,47264,94757,4.109,12.346,109249,30667,78582,2.666,9.497,32772,2.849,18.994,1089,1161,12771
2019,6215,6483,17162,286627,290740,1690,9.863,1636,9.548,33941,7926,26015,2.726,11.674,42516,14781,27735,5.084,14.623,-8575,-2.949,23.348,695,728,5393
2019,6216,21849,31449,1528739,1498575,3272,10.459,2942,9.404,217943,63274,154669,4.222,14.543,158369,41314,117055,2.757,10.568,59574,3.975,21.136,2020,2073,28348
2019,6219,6375,11473,343270,339697,1058,9.327,800,7.052,37832,10467,27365,3.081,11.137,30569,9738,20831,2.867,8.999,7263,2.138,17.998,496,526,5432
2019,6221,2422,5375,5559507,5534877,140,2.614,102,1.904,205679,15693,189986,0.284,3.716,162102,46301,115801,0.837,2.929,43577,0.787,5.857,32,36,11462
2019,6222,423,700,251048,248018,19,2.742,5,0.722,10848,3548,7300,1.431,4.374,4767,174,4593,0.07,1.922,6081,2.452,3.844,3,3,149
2019,6223,296,751,239636,241923,18,2.354,45,5.886,9443,759,8684,0.314,3.903,14209,6547,7662,2.706,5.873,-4766,-1.97,7.807,12,13,3779
2019,6231,8942,16519,1621859,1624598,1068,6.502,882,5.37,145422,70405,75017,4.334,8.951,150253,57140,93113,3.517,9.249,-4831,-0.297,17.903,493,548,34674
2019,6232,10398,42777,793973,795263,2484,5.856,1759,4.147,84644,22659,61985,2.849,10.644,87262,18719,68543,2.354,10.973,-2618,-0.329,21.287,498,586,7102
2019,6233,16742,24589,1003122,991844,2131,8.74,1720,7.054,106188,43518,62670,4.388,10.706,85036,30343,54693,3.059,8.574,21152,2.133,17.147,1304,1321,19351
2019,6239,3030,5485,124568,123089,982,18.928,388,7.479,15410,5823,9587,4.731,12.519,12188,3335,8853,2.709,9.902,3222,2.618,19.804,196,199,1571
2019,6241,56840,75895,1938914,1907406,8910,12.025,5315,7.173,246381,58332,188049,3.058,12.917,184282,43660,140622,2.289,9.661,62099,3.256,19.323,3703,3759,27638
2019,6242,10398,14508,213744,206609,825,5.738,563,3.916,30553,10455,20098,5.06,14.788,15597,3826,11771,1.852,7.549,14956,7.239,15.098,314,356,2566
2019,6243,3780,7159,275392,280030,438,6.15,365,5.125,29736,6796,22940,2.427,10.619,39453,7872,31581,2.811,14.089,-9717,-3.47,21.238,145,151,1323
2019,6244,56738,72586,1002751,993679,6103,8.428,5750,7.941,121556,40496,81060,4.075,12.233,103054,37279,65775,3.752,10.371,18502,1.862,20.742,4432,4613,30107
2019,7111,7633,7760,126833,124990,984,12.917,700,9.189,19936,5801,14135,4.641,15.95,16150,4585,11565,3.668,12.921,3786,3.029,25.842,538,542,3557
2019,7112,3253,3440,138529,135739,515,15.234,396,11.714,17898,4816,13082,3.548,13.186,12309,2103,10206,1.549,9.068,5589,4.117,18.136,326,327,1722
2019,7113,6633,7151,199645,197466,796,11.288,597,8.466,21872,4945,16927,2.504,11.076,17565,2503,15062,1.268,8.895,4307,2.181,17.79,474,475,2053
2019,7114,3253,3391,23105,22828,502,15.032,399,11.948,3196,1135,2061,4.972,14,2671,987,1684,4.324,11.701,525,2.3,23.401,318,321,811
2019,7115,18556,18601,57037,55301,3774,20.764,2924,16.087,15226,7712,7514,13.945,27.533,11771,6129,5642,11.083,21.285,3455,6.248,42.571,2049,2051,4195
2019,7121,6802,7279,160044,158903,349,4.825,258,3.567,10967,1761,9206,1.108,6.902,8752,1257,7495,0.791,5.508,2215,1.394,11.016,187,187,1052
2019,7131,2854,3299,207510,206718,509,15.262,581,17.421,19856,8843,11013,4.278,9.605,18822,4768,14054,2.307,9.105,1034,0.5,18.21,372,374,4223
2019,7132,1794,2950,137214,136070,210,7.12,209,7.086,8799,3584,5215,2.634,6.467,6630,1833,4797,1.347,4.873,2169,1.594,9.745,156,166,1586
2019,7139,56608,66374,1424920,1406762,7803,11.907,6126,9.348,197920,72340,125580,5.142,14.069,161083,54954,106129,3.906,11.451,36837,2.619,22.901,4897,4975,42875
2019,7211,42974,54514,2106697,2085251,4748,8.748,4271,7.869,228642,92273,136369,4.425,10.965,184608,73697,110911,3.534,8.853,44034,2.112,17.706,3158,3226,48713
2019,7212,5554,6207,48448,48171,513,8.299,462,7.474,6834,2287,4547,4.748,14.187,6310,1575,4735,3.27,13.099,524,1.088,26.198,342,343,1212
2019,7213,1546,1726,10753,10240,147,8.348,217,12.323,3233,1956,1277,19.102,31.574,2133,979,1154,9.561,20.831,1100,10.743,41.662,168,173,817
2019,7223,17202,42684,851547,837319,5851,14.174,3044,7.374,119160,51588,67572,6.161,14.231,91474,26334,65140,3.145,10.925,27686,3.307,21.849,2055,2114,11304
2019,7224,35696,36510,381006,376013,3566,9.757,3645,9.973,67904,30379,37525,8.079,18.059,57988,23551,34437,6.263,15.422,9916,2.637,30.844,3142,3152,20894
2019,7225,388719,534311,11112564,11058826,52665,9.919,45969,8.658,1537164,724311,812853,6.55,13.9,1423315,521344,901971,4.714,12.87,113849,1.029,25.741,37187,38371,399911
2019,8111,134653,150054,931384,928614,12249,8.161,12319,8.208,123811,48073,75738,5.177,13.333,118804,44940,73864,4.839,12.794,5007,0.539,25.587,9993,10171,37764
2019,8112,9672,10966,100957,100771,994,8.974,1215,10.969,12724,3971,8753,3.941,12.627,12527,5201,7326,5.161,12.431,197,0.195,24.862,949,995,3631
2019,8113,18241,19982,204851,203739,1564,7.803,1685,8.407,27824,7109,20715,3.489,13.657,25309,11248,14061,5.521,12.422,2515,1.234,24.845,1304,1315,5110
2019,8114,17745,18541,72559,72662,2215,12.01,2018,10.942,11517,5038,6479,6.933,15.85,11746,5242,6504,7.214,16.165,-229,-0.315,31.7,1619,1623,3922
2019,8121,109042,124712,762530,750066,16494,13.439,12537,10.215,132844,64329,68515,8.576,17.711,108391,46714,61677,6.228,14.451,24453,3.26,28.902,10104,10314,37616
2019,8122,13815,19659,134105,134533,568,2.875,757,3.832,10561,1909,8652,1.419,7.85,11298,3131,8167,2.327,8.398,-737,-0.548,15.7,540,585,2511
2019,8123,25649,30626,282018,282878,2020,6.535,2593,8.388,27908,10120,17788,3.578,9.866,29752,10741,19011,3.797,10.518,-1844,-0.652,19.731,2213,2288,9651
2019,8129,34217,43842,363111,354257,6169,14.376,4311,10.046,63997,24373,39624,6.88,18.065,45796,17756,28040,5.012,12.927,18201,5.138,25.855,3314,3342,13423
2019,8131,178213,179022,1686616,1691026,7073,3.948,7355,4.105,123460,21243,102217,1.256,7.301,132019,20710,111309,1.225,7.807,-8559,-0.506,14.602,5650,5650,15973
2019,8132,17628,19537,198114,197082,1524,7.859,1236,6.373,22499,6851,15648,3.476,11.416,20333,6669,13664,3.384,10.317,2166,1.099,20.634,878,880,3175
2019,8133,15073,17877,182994,183924,1517,8.603,1031,5.847,21188,4657,16531,2.532,11.52,23420,4108,19312,2.234,12.734,-2232,-1.214,23.04,733,737,2943
2019,8134,22426,23996,220363,219670,1465,6.11,1426,5.947,23212,4823,18389,2.196,10.567,22031,5140,16891,2.34,10.029,1181,0.538,20.058,1124,1139,3995
2019,8139,51561,53732,487403,490378,2223,4.1,3211,5.922,40669,8389,32280,1.711,8.293,46464,12687,33777,2.587,9.475,-5795,-1.182,16.587,2555,2560,9957
2020,1131,387,410,3593,3597,36,8.675,46,11.084,330,102,228,2.836,9.174,335,89,246,2.474,9.313,-5,-0.139,18.349,42,42,78
2020,1132,133,148,978,1006,20,13.841,13,8.997,125,59,66,5.868,12.432,176,45,131,4.475,17.504,-51,-5.072,24.863,11,11,42
2020,1133,6743,6814,46083,46725,569,8.241,750,10.862,5522,1573,3949,3.367,11.818,6833,2135,4698,4.569,14.624,-1311,-2.806,23.636,611,611,1798
2020,1141,1285,1298,5304,5425,186,14.006,246,18.524,889,522,367,9.623,16.389,1133,613,520,11.301,20.887,-244,-4.498,32.777,175,176,455
2020,1142,307,308,1751,1713,29,9.508,23,7.541,236,64,172,3.737,13.781,155,46,109,2.686,9.051,81,4.73,18.102,16,16,25
2020,1151,3876,4206,73345,71681,478,11.46,408,9.782,12869,3627,9242,5.06,17.953,9340,2951,6389,4.117,13.03,3529,4.923,26.06,335,335,2274
2020,1152,4019,4101,21857,21604,485,11.768,526,12.762,3714,1458,2256,6.749,17.192,3197,1271,1926,5.883,14.799,517,2.393,29.597,449,449,1090
2020,1153,1349,1473,13587,13334,163,11.058,165,11.194,2441,582,1859,4.365,18.307,1959,713,1246,5.347,14.692,482,3.615,29.384,114,114,470
2020,2111,4162,5369,100557,104367,352,6.392,627,11.387,10115,3418,6697,3.275,9.692,17643,5885,11758,5.639,16.905,-7528,-7.213,19.384,444,471,2755
2020,2121,319,548,43620,46683,28,4.742,113,19.136,4078,1553,2525,3.327,8.736,10280,4095,6185,8.772,22.021,-6202,-13.285,17.471,35,38,1225
2020,2122,190,255,39336,38164,27,10.693,22,8.713,3650,238,3412,0.624,9.564,1383,107,1276,0.28,3.624,2267,5.94,7.248,18,18,43
2020,2123,2471,4696,88155,88955,290,6.187,272,5.803,9325,2627,6698,2.953,10.483,10861,2587,8274,2.908,12.21,-1536,-1.727,20.966,147,170,1282
2020,2131,9009,11374,306880,323400,1094,9.419,1576,13.569,44218,14053,30165,4.345,13.673,77642,25404,52238,7.855,24.008,-33424,-10.335,27.346,1155,1199,9608
2020,2211,1857,11614,501393,502337,575,5.003,334,2.906,29905,6988,22917,1.391,5.953,31597,5243,26354,1.044,6.29,-1692,-0.337,11.906,81,87,1719
2020,2212,393,2431,90282,91560,105,4.294,134,5.479,5160,1576,3584,1.721,5.636,7710,2356,5354,2.573,8.421,-2550,-2.785,11.271,19,21,246
2020,2213,3478,4595,46374,46123,215,4.65,273,5.904,3934,1133,2801,2.456,8.529,3419,1306,2113,2.832,7.413,515,1.117,14.826,183,185,591
2020,2361,152224,153779,783114,769175,26702,17.564,23203,15.262,163705,70064,93641,9.109,21.283,135566,59561,76005,7.743,17.625,28139,3.658,35.25,18690,18699,48430
2020,2362,36683,38184,711346,705263,3127,8.13,3688,9.588,101872,21003,80869,2.978,14.445,89388,21178,68210,3.003,12.674,12484,1.77,25.349,3039,3049,15560
2020,2371,16041,17739,634767,639497,1352,7.612,1397,7.865,89096,19611,69485,3.067,13.932,98256,16175,82081,2.529,15.365,-9160,-1.432,27.864,1099,1109,10213
2020,2372,3782,3891,21964,21904,349,8.927,386,9.873,3443,1236,2207,5.643,15.719,3349,1612,1737,7.359,15.289,94,0.429,30.579,339,340,1160
2020,2373,7730,8601,313134,308494,475,5.486,591,6.825,38341,3939,34402,1.277,12.428,28924,5273,23651,1.709,9.376,9417,3.053,18.752,452,455,3245
2020,2379,3766,3878,78670,76283,409,10.63,348,9.045,13918,3485,10433,4.569,18.245,9271,2291,6980,3.003,12.154,4647,6.092,24.307,261,262,1127
2020,2381,81081,82037,914360,905391,10163,12.425,9678,11.832,158661,39783,118878,4.394,17.524,141335,39369,101966,4.348,15.61,17326,1.914,31.221,7655,7662,31925
2020,2382,165962,170986,2189448,2170122,15593,9.133,15082,8.834,291749,67359,224390,3.104,13.444,253653,70980,182673,3.271,11.688,38096,1.755,23.377,12308,12381,56705
2020,2383,102804,104144,843126,844321,13061,12.523,13363,12.813,135620,39367,96253,4.663,16.063,137908,45743,92165,5.418,16.334,-2288,-0.271,32.125,10751,10758,35882
2020,2389,61295,62131,689953,676719,7486,12.151,6441,10.455,111303,27816,83487,4.11,16.447,84891,25519,59372,3.771,12.545,26412,3.903,25.089,5141,5146,19896
2020,3111,1107,1741,57380,56916,86,4.96,72,4.152,6103,2546,3557,4.473,10.723,5312,907,4405,1.594,9.333,791,1.39,18.666,47,50,562
2020,3112,532,900,57287,57700,76,8.563,51,5.746,5105,1383,3722,2.397,8.847,6043,1038,5005,1.799,10.473,-938,-1.626,17.695,36,36,356
2020,3113,1572,1739,83068,82281,109,6.204,145,8.253,8247,2284,5963,2.776,10.023,6611,1438,5173,1.748,8.035,1636,1.988,16.069,120,122,927
2020,3114,1441,1804,162437,162299,128,7.033,160,8.791,13847,3494,10353,2.153,8.532,13654,3650,10004,2.249,8.413,193,0.119,16.826,123,126,2579
2020,3115,1075,1584,153419,151810,95,6.001,93,5.875,9911,1629,8282,1.073,6.529,6681,1099,5582,0.724,4.401,3230,2.128,8.802,73,73,581
2020,3116,2580,3234,542928,536763,148,4.518,232,7.082,40017,4503,35514,0.839,7.455,28343,6169,22174,1.149,5.28,11674,2.175,10.561,187,189,3074
2020,3117,410,503,30503,30788,25,4.926,34,6.7,2732,694,2038,2.254,8.874,3350,491,2859,1.595,10.881,-618,-2.007,17.747,26,26,83
2020,3118,10181,10956,297976,296951,1091,9.991,1018,9.323,30750,9120,21630,3.071,10.355,28916,8222,20694,2.769,9.738,1834,0.618,19.475,864,867,6006
2020,3119,3382,3906,228146,226244,443,11.523,320,8.324,24517,6031,18486,2.666,10.837,20612,4899,15713,2.165,9.111,3905,1.726,18.221,255,257,3096
2020,3121,9253,9990,252522,246780,1141,11.671,714,7.303,37717,7912,29805,3.206,15.284,26730,7396,19334,2.997,10.832,10987,4.452,21.663,571,572,3903
2020,3122,104,126,11309,12001,5,3.861,12,9.266,513,29,484,0.242,4.275,1934,162,1772,1.35,16.116,-1421,-11.841,8.55,10,10,81
2020,3131,209,252,18472,19920,29,11.531,28,11.133,2528,1339,1189,6.722,12.691,5329,2001,3328,10.045,26.753,-2801,-14.062,25.382,15,15,328
2020,3132,696,780,43426,44747,47,6.006,52,6.645,2814,648,2166,1.448,6.289,5391,899,4492,2.009,12.048,-2577,-5.759,12.578,45,45,498
2020,3133,717,757,24534,25153,75,9.947,69,9.151,1986,661,1325,2.628,7.896,3249,671,2578,2.668,12.917,-1263,-5.021,15.792,62,62,561
2020,3141,1280,1373,49603,48676,61,4.314,143,10.113,7189,552,6637,1.134,14.769,5247,845,4402,1.736,10.78,1942,3.99,21.559,121,121,578
2020,3149,3479,3577,58003,57979,243,6.705,337,9.299,6539,1879,4660,3.241,11.278,6417,1324,5093,2.284,11.068,122,0.21,22.136,289,289,1086
2020,3151,179,186,9394,9715,9,4.775,14,7.427,747,54,693,0.556,7.689,1368,350,1018,3.603,14.081,-621,-6.392,15.378,11,11,87
2020,3152,3660,3716,56437,59313,541,14.052,809,21.013,7106,2892,4214,4.876,11.981,12938,5580,7358,9.408,21.813,-5832,-9.833,23.961,729,730,4846
2020,3159,503,510,8444,8392,63,12.245,72,13.994,1561,602,959,7.174,18.602,1418,594,824,7.079,16.898,143,1.704,33.796,60,60,438
2020,3161,147,157,3253,3281,7,4.361,14,8.723,272,30,242,0.914,8.29,325,88,237,2.682,9.906,-53,-1.615,16.58,13,13,78
2020,3162,173,185,11022,11592,13,6.806,25,13.089,366,54,312,0.466,3.157,1524,250,1274,2.157,13.147,-1158,-9.99,6.315,19,19,111
2020,3169,672,682,11842,11721,56,8.122,71,10.297,1271,483,788,4.121,10.844,1036,301,735,2.568,8.839,235,2.005,17.678,59,59,153
2020,3211,2456,2906,87999,89216,149,5.078,206,7.02,6490,1809,4681,2.028,7.274,8813,2583,6230,2.895,9.878,-2323,-2.604,14.549,167,170,1379
2020,3212,998,1377,78679,78805,52,3.756,67,4.839,7165,1312,5853,1.665,9.092,7280,2107,5173,2.674,9.238,-115,-0.146,18.184,44,44,609
2020,3219,7469,8674,246055,246187,598,6.838,740,8.462,25624,6855,18769,2.784,10.408,25711,7696,18015,3.126,10.444,-87,-0.035,20.817,593,614,5124
2020,3221,206,420,92300,95938,12,2.837,18,4.255,3812,223,3589,0.232,3.973,11047,1689,9358,1.761,11.515,-7235,-7.541,7.947,13,13,550
2020,3222,2078,3378,248760,248612,114,3.348,168,4.934,20303,3018,17285,1.214,8.167,19693,5737,13956,2.308,7.921,610,0.245,15.842,108,111,2334
2020,3231,20680,21992,415547,422850,1154,5.139,2080,9.263,31879,6632,25247,1.568,7.539,46449,16168,30281,3.824,10.985,-14570,-3.446,15.078,1720,1730,10104
2020,3241,863,2100,111624,109933,122,5.863,84,4.037,12297,1609,10688,1.464,11.186,8885,1420,7465,1.292,8.082,3412,3.104,16.164,41,49,358
2020,3251,1202,2405,157609,156864,116,4.84,99,4.131,11773,3149,8624,2.007,7.505,10332,1231,9101,0.785,6.587,1441,0.919,13.173,54,55,663
2020,3252,1015,1361,104329,104580,46,3.349,71,5.169,8176,1788,6388,1.71,7.818,8641,1480,7161,1.415,8.263,-465,-0.445,15.636,45,45,807
2020,3253,696,955,32725,33167,75,7.895,65,6.842,2931,969,1962,2.922,8.837,3812,1294,2518,3.901,11.493,-881,-2.656,17.674,43,43,287
2020,3254,1985,2518,273201,271904,287,11.615,193,7.811,27333,6244,21089,2.296,10.052,24530,4406,20124,1.62,9.022,2803,1.031,18.043,140,140,2518
2020,3255,1268,1614,64988,64651,63,3.879,83,5.111,6046,575,5471,0.889,9.352,5315,1193,4122,1.845,8.221,731,1.131,16.442,60,61,530
2020,3256,1970,2183,103475,103998,171,7.828,174,7.965,8641,1671,6970,1.607,8.309,9677,1503,8174,1.445,9.305,-1036,-0.996,16.618,143,143,946
2020,3259,1651,2117,86641,85959,136,6.403,150,7.062,8612,2159,6453,2.512,10.019,7423,2311,5112,2.688,8.636,1189,1.383,17.271,101,101,1439
2020,3261,7259,9714,655689,656846,388,3.966,524,5.357,54061,9756,44305,1.485,8.23,56259,13467,42792,2.05,8.565,-2198,-0.335,16.461,376,383,5507
2020,3262,1294,1737,138592,139887,59,3.372,84,4.801,7792,1201,6591,0.859,5.57,10285,1831,8454,1.309,7.352,-2493,-1.782,11.14,54,55,604
2020,3271,812,983,36728,36396,66,6.728,62,6.32,3977,471,3506,1.294,10.927,3240,749,2491,2.058,8.902,737,2.025,17.804,48,48,333
2020,3272,1260,1523,87547,88389,93,6.051,121,7.872,6051,969,5082,1.096,6.846,7749,1671,6078,1.891,8.767,-1698,-1.921,13.692,105,105,1207
2020,3273,3692,8544,180443,179836,383,4.487,368,4.311,21656,5080,16576,2.825,12.042,20402,5388,15014,2.996,11.345,1254,0.697,22.69,167,236,3581
2020,3274,128,287,14339,14440,16,5.556,18,6.25,1012,539,473,3.733,7.008,1157,123,1034,0.852,8.012,-145,-1.004,14.017,12,13,98
2020,3279,2549,3026,78285,80166,163,5.341,215,7.045,6490,1679,4811,2.094,8.096,10178,2340,7838,2.919,12.696,-3688,-4.6,16.191,156,163,1559
2020,3311,248,394,88453,90239,25,6.41,17,4.359,2858,426,2432,0.472,3.167,6435,631,5804,0.699,7.131,-3577,-3.964,6.334,15,15,571
2020,3312,505,683,50810,50949,27,3.95,28,4.097,3857,433,3424,0.85,7.57,4129,389,3740,0.764,8.104,-272,-0.534,15.141,24,24,223
2020,3313,347,483,61256,62108,26,5.394,24,4.979,3672,1316,2356,2.119,5.912,5430,1269,4161,2.043,8.743,-1758,-2.831,11.825,14,14,368
2020,3314,598,778,58115,58759,32,4.071,48,6.107,3285,294,2991,0.5,5.591,4644,1135,3509,1.932,7.903,-1359,-2.313,11.181,35,36,719
2020,3315,1250,1437,113698,117367,33,2.269,68,4.675,4572,657,3915,0.56,3.895,11984,1501,10483,1.279,10.211,-7412,-6.315,7.791,58,58,884
2020,3321,1898,2148,102809,105821,59,2.7,134,6.131,5242,617,4625,0.583,4.954,11358,1536,9822,1.452,10.733,-6116,-5.78,9.907,109,112,1276
2020,3322,915,986,33468,34139,53,5.343,65,6.552,1842,127,1715,0.372,5.396,3146,1071,2075,3.137,9.215,-1304,-3.82,10.791,47,48,636
2020,3323,11643,12710,387421,388493,683,5.335,868,6.78,35429,7501,27928,1.931,9.12,37720,9724,27996,2.503,9.709,-2291,-0.59,18.239,686,693,5663
2020,3324,1098,1396,87268,88140,45,3.168,94,6.617,5855,835,5020,0.947,6.643,7601,1949,5652,2.211,8.624,-1746,-1.981,13.286,66,67,940
2020,3325,503,547,29102,28991,24,4.32,41,7.381,1994,704,1290,2.428,6.878,1765,296,1469,1.021,6.088,229,0.79,12.176,30,30,174
2020,3326,865,1015,36798,37249,23,2.23,56,5.429,2876,755,2121,2.027,7.721,3770,740,3030,1.987,10.121,-894,-2.4,15.442,45,45,463
2020,3327,20480,21074,376625,382115,836,3.909,1459,6.822,28165,5948,22217,1.557,7.371,39148,10102,29046,2.644,10.245,-10983,-2.874,14.742,1221,1227,7587
2020,3328,4651,5222,127767,129840,209,3.968,299,5.677,9623,1881,7742,1.449,7.411,13747,3283,10464,2.528,10.588,-4124,-3.176,14.823,244,247,2617
2020,3329,5237,5782,254854,257952,364,6.271,409,7.046,18103,3871,14232,1.501,7.018,24406,5291,19115,2.051,9.461,-6303,-2.443,14.036,338,342,3417
2020,3331,2339,2716,187639,191677,139,5.08,179,6.542,9839,1737,8102,0.906,5.133,17917,2953,14964,1.541,9.347,-8078,-4.214,10.266,134,135,1658
2020,3332,2684,2865,109204,110315,158,5.473,202,6.997,7770,1410,6360,1.278,7.043,9983,2849,7134,2.583,9.05,-2213,-2.006,14.087,154,154,1515
2020,3333,1575,1714,72641,73472,81,4.654,134,7.699,5512,1789,3723,2.435,7.502,7120,2216,4904,3.016,9.691,-1608,-2.189,15.004,104,106,1204
2020,3334,1342,1602,135660,134749,79,4.918,88,5.478,15180,7976,7204,5.919,11.265,13419,1600,11819,1.187,9.959,1761,1.307,19.917,69,70,849
2020,3335,5600,5885,144246,147360,210,3.512,400,6.689,8966,2931,6035,1.989,6.084,15153,3867,11286,2.624,10.283,-6187,-4.199,12.169,326,329,2525
